M,K,Label,Both_Hands,F_Index,F_Middle,F_Pinky,F_Ring,F_Thumb,M_Back,M_Down,M_Front,M_In,M_Iterative,M_Out,M_Up,O_Back,O_Down,O_Front,O_In,O_Out,O_Up,feature_path_m,feature_path_k
train/039/M_07612.avi,train/039/K_07612.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_07612.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_07612.npy
train/005/M_00912.avi,train/005/K_00912.avi,97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_00912.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_00912.npy
train/173/M_34575.avi,train/173/K_34575.avi,157,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_34575.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_34575.npy
train/067/M_13210.avi,train/067/K_13210.avi,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_13210.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_13210.npy
train/127/M_25233.avi,train/127/K_25233.avi,157,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25233.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25233.npy
train/023/M_04456.avi,train/023/K_04456.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_04456.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_04456.npy
train/114/M_22618.avi,train/114/K_22618.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22618.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22618.npy
train/048/M_09452.avi,train/048/K_09452.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09452.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09452.npy
train/159/M_31741.avi,train/159/K_31741.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_31741.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_31741.npy
train/084/M_16697.avi,train/084/K_16697.avi,127,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_16697.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_16697.npy
train/002/M_00210.avi,train/002/K_00210.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_00210.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_00210.npy
train/083/M_16584.avi,train/083/K_16584.avi,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_16584.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_16584.npy
train/115/M_22890.avi,train/115/K_22890.avi,36,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22890.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22890.npy
train/093/M_18438.avi,train/093/K_18438.avi,160,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_18438.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_18438.npy
train/013/M_02422.avi,train/013/K_02422.avi,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_02422.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_02422.npy
train/029/M_05755.avi,train/029/K_05755.avi,19,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_05755.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_05755.npy
train/006/M_01041.avi,train/006/K_01041.avi,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_01041.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_01041.npy
train/008/M_01554.avi,train/008/K_01554.avi,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_01554.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_01554.npy
train/024/M_04603.avi,train/024/K_04603.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_04603.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_04603.npy
train/107/M_21326.avi,train/107/K_21326.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_21326.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_21326.npy
train/126/M_25155.avi,train/126/K_25155.avi,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25155.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25155.npy
train/138/M_27449.avi,train/138/K_27449.avi,31,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27449.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27449.npy
train/160/M_31921.avi,train/160/K_31921.avi,36,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_31921.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_31921.npy
train/072/M_14326.avi,train/072/K_14326.avi,19,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_14326.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_14326.npy
train/023/M_04461.avi,train/023/K_04461.avi,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_04461.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_04461.npy
train/011/M_02123.avi,train/011/K_02123.avi,154,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_02123.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_02123.npy
train/123/M_24411.avi,train/123/K_24411.avi,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_24411.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_24411.npy
train/127/M_25318.avi,train/127/K_25318.avi,157,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25318.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25318.npy
train/042/M_08339.avi,train/042/K_08339.avi,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_08339.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_08339.npy
train/050/M_09827.avi,train/050/K_09827.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09827.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09827.npy
train/141/M_28192.avi,train/141/K_28192.avi,127,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28192.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28192.npy
train/099/M_19696.avi,train/099/K_19696.avi,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19696.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19696.npy
train/130/M_25903.avi,train/130/K_25903.avi,14,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25903.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25903.npy
train/091/M_18010.avi,train/091/K_18010.avi,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_18010.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_18010.npy
train/121/M_24059.avi,train/121/K_24059.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_24059.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_24059.npy
train/117/M_23339.avi,train/117/K_23339.avi,222,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_23339.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_23339.npy
train/083/M_16576.avi,train/083/K_16576.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_16576.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_16576.npy
train/105/M_20899.avi,train/105/K_20899.avi,160,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_20899.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_20899.npy
train/114/M_22759.avi,train/114/K_22759.avi,156,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_22759.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_22759.npy
train/051/M_10144.avi,train/051/K_10144.avi,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_10144.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_10144.npy
train/093/M_18530.avi,train/093/K_18530.avi,157,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_18530.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_18530.npy
train/061/M_12030.avi,train/061/K_12030.avi,93,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_12030.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_12030.npy
train/046/M_09050.avi,train/046/K_09050.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09050.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09050.npy
train/132/M_26207.avi,train/132/K_26207.avi,209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_26207.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_26207.npy
train/137/M_27268.avi,train/137/K_27268.avi,117,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27268.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27268.npy
train/140/M_27996.avi,train/140/K_27996.avi,135,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27996.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27996.npy
train/048/M_09526.avi,train/048/K_09526.avi,188,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09526.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09526.npy
train/099/M_19701.avi,train/099/K_19701.avi,154,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19701.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19701.npy
train/013/M_02444.avi,train/013/K_02444.avi,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_02444.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_02444.npy
train/150/M_29984.avi,train/150/K_29984.avi,127,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_29984.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_29984.npy
train/022/M_04233.avi,train/022/K_04233.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_04233.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_04233.npy
train/016/M_03025.avi,train/016/K_03025.avi,14,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_03025.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_03025.npy
train/032/M_06320.avi,train/032/K_06320.avi,37,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_06320.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_06320.npy
train/072/M_14371.avi,train/072/K_14371.avi,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_14371.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_14371.npy
train/083/M_16526.avi,train/083/K_16526.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_16526.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_16526.npy
train/087/M_17233.avi,train/087/K_17233.avi,94,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_17233.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_17233.npy
train/133/M_26563.avi,train/133/K_26563.avi,37,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_26563.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_26563.npy
train/100/M_19990.avi,train/100/K_19990.avi,241,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19990.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19990.npy
train/016/M_03019.avi,train/016/K_03019.avi,158,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_03019.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_03019.npy
train/079/M_15707.avi,train/079/K_15707.avi,237,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_15707.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_15707.npy
train/029/M_05604.avi,train/029/K_05604.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_05604.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_05604.npy
train/122/M_24298.avi,train/122/K_24298.avi,120,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_24298.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_24298.npy
train/163/M_32493.avi,train/163/K_32493.avi,238,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_32493.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_32493.npy
train/069/M_13604.avi,train/069/K_13604.avi,37,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_13604.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_13604.npy
train/041/M_08040.avi,train/041/K_08040.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_08040.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_08040.npy
train/140/M_27869.avi,train/140/K_27869.avi,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27869.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27869.npy
train/135/M_26858.avi,train/135/K_26858.avi,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_26858.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_26858.npy
train/132/M_26378.avi,train/132/K_26378.avi,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_26378.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_26378.npy
train/095/M_18948.avi,train/095/K_18948.avi,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_18948.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_18948.npy
train/098/M_19461.avi,train/098/K_19461.avi,37,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19461.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19461.npy
train/141/M_28194.avi,train/141/K_28194.avi,97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_28194.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_28194.npy
train/031/M_06119.avi,train/031/K_06119.avi,188,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_06119.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_06119.npy
train/171/M_34112.avi,train/171/K_34112.avi,4,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_34112.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_34112.npy
train/050/M_09906.avi,train/050/K_09906.avi,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09906.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09906.npy
train/127/M_25304.avi,train/127/K_25304.avi,240,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_25304.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_25304.npy
train/164/M_32763.avi,train/164/K_32763.avi,92,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_32763.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_32763.npy
train/110/M_21907.avi,train/110/K_21907.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_21907.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_21907.npy
train/137/M_27285.avi,train/137/K_27285.avi,31,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27285.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27285.npy
train/082/M_16314.avi,train/082/K_16314.avi,239,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_16314.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_16314.npy
train/137/M_27308.avi,train/137/K_27308.avi,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_27308.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_27308.npy
train/177/M_35268.avi,train/177/K_35268.avi,19,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_35268.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_35268.npy
train/031/M_06072.avi,train/031/K_06072.avi,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_06072.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_06072.npy
train/089/M_17712.avi,train/089/K_17712.avi,10,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_17712.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_17712.npy
train/017/M_03247.avi,train/017/K_03247.avi,237,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_03247.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_03247.npy
train/116/M_23037.avi,train/116/K_23037.avi,241,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_23037.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_23037.npy
train/033/M_06555.avi,train/033/K_06555.avi,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_06555.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_06555.npy
train/070/M_13910.avi,train/070/K_13910.avi,154,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_13910.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_13910.npy
train/061/M_12067.avi,train/061/K_12067.avi,157,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_12067.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_12067.npy
train/073/M_14549.avi,train/073/K_14549.avi,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_14549.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_14549.npy
train/021/M_04122.avi,train/021/K_04122.avi,4,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_04122.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_04122.npy
train/011/M_02017.avi,train/011/K_02017.avi,117,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_02017.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_02017.npy
train/053/M_10411.avi,train/053/K_10411.avi,97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_10411.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_10411.npy
train/170/M_33961.avi,train/170/K_33961.avi,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_33961.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_33961.npy
train/049/M_09694.avi,train/049/K_09694.avi,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_09694.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_09694.npy
train/055/M_10835.avi,train/055/K_10835.avi,37,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_10835.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_10835.npy
train/156/M_31070.avi,train/156/K_31070.avi,239,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_31070.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_31070.npy
train/097/M_19289.avi,train/097/K_19289.avi,14,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_19289.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_19289.npy
train/023/M_04418.avi,train/023/K_04418.avi,159,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_04418.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_04418.npy
train/163/M_32586.avi,train/163/K_32586.avi,36,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_32586.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_32586.npy
train/105/M_20861.avi,train/105/K_20861.avi,209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,/home/jupyter/CV_Project/ie590_project/data/feature_maps/M_20861.npy,/home/jupyter/CV_Project/ie590_project/data/feature_maps/K_20861.npy
