M,K,label_idx,Both_Hands,M_Out,M_In,M_Up,M_Down,M_Front,M_Back,M_Iterative,O_Out,O_In,O_Up,O_Down,O_Front,O_Back,F_Thumb,F_Index,F_Middle,F_Ring,F_Pinky
train/056/M_11135.avi,train/056/K_11135.avi,52,,,,,,,,,,,,,,,,,,,
train/056/M_11136.avi,train/056/K_11136.avi,239,,,,,,,,,,,,,,,,,,,
train/056/M_11138.avi,train/056/K_11138.avi,92,,,,,,,,,,,,,,,,,,,
train/056/M_11140.avi,train/056/K_11140.avi,95,,,,,,,,,,,,,,,,,,,
train/056/M_11141.avi,train/056/K_11141.avi,239,,,,,,,,,,,,,,,,,,,
train/056/M_11143.avi,train/056/K_11143.avi,37,,,,,,,,,,,,,,,,,,,
train/056/M_11144.avi,train/056/K_11144.avi,5,,,,,,,,,,,,,,,,,,,
train/056/M_11145.avi,train/056/K_11145.avi,29,,,,,,,,,,,,,,,,,,,
train/056/M_11148.avi,train/056/K_11148.avi,32,,,,,,,,,,,,,,,,,,,
train/056/M_11149.avi,train/056/K_11149.avi,37,,,,,,,,,,,,,,,,,,,
train/056/M_11150.avi,train/056/K_11150.avi,18,,,,,,,,,,,,,,,,,,,
train/056/M_11155.avi,train/056/K_11155.avi,37,,,,,,,,,,,,,,,,,,,
train/056/M_11158.avi,train/056/K_11158.avi,94,,,,,,,,,,,,,,,,,,,
train/056/M_11160.avi,train/056/K_11160.avi,19,,,,,,,,,,,,,,,,,,,
train/056/M_11165.avi,train/056/K_11165.avi,158,,,,,,,,,,,,,,,,,,,
train/056/M_11169.avi,train/056/K_11169.avi,5,,,,,,,,,,,,,,,,,,,
train/056/M_11172.avi,train/056/K_11172.avi,50,,,,,,,,,,,,,,,,,,,
train/056/M_11183.avi,train/056/K_11183.avi,18,,,,,,,,,,,,,,,,,,,
train/056/M_11184.avi,train/056/K_11184.avi,50,,,,,,,,,,,,,,,,,,,
train/056/M_11186.avi,train/056/K_11186.avi,154,,,,,,,,,,,,,,,,,,,
train/056/M_11189.avi,train/056/K_11189.avi,127,,,,,,,,,,,,,,,,,,,
train/056/M_11192.avi,train/056/K_11192.avi,29,,,,,,,,,,,,,,,,,,,
train/056/M_11193.avi,train/056/K_11193.avi,157,,,,,,,,,,,,,,,,,,,
train/057/M_11203.avi,train/057/K_11203.avi,157,,,,,,,,,,,,,,,,,,,
train/057/M_11204.avi,train/057/K_11204.avi,223,,,,,,,,,,,,,,,,,,,
train/057/M_11209.avi,train/057/K_11209.avi,160,,,,,,,,,,,,,,,,,,,
train/057/M_11211.avi,train/057/K_11211.avi,92,,,,,,,,,,,,,,,,,,,
train/057/M_11212.avi,train/057/K_11212.avi,239,,,,,,,,,,,,,,,,,,,
train/057/M_11214.avi,train/057/K_11214.avi,156,,,,,,,,,,,,,,,,,,,
train/057/M_11216.avi,train/057/K_11216.avi,8,,,,,,,,,,,,,,,,,,,
train/057/M_11220.avi,train/057/K_11220.avi,238,,,,,,,,,,,,,,,,,,,
train/057/M_11221.avi,train/057/K_11221.avi,32,,,,,,,,,,,,,,,,,,,
train/057/M_11225.avi,train/057/K_11225.avi,32,,,,,,,,,,,,,,,,,,,
train/057/M_11235.avi,train/057/K_11235.avi,5,,,,,,,,,,,,,,,,,,,
train/057/M_11237.avi,train/057/K_11237.avi,135,,,,,,,,,,,,,,,,,,,
train/057/M_11251.avi,train/057/K_11251.avi,93,,,,,,,,,,,,,,,,,,,
train/057/M_11254.avi,train/057/K_11254.avi,38,,,,,,,,,,,,,,,,,,,
train/057/M_11256.avi,train/057/K_11256.avi,213,,,,,,,,,,,,,,,,,,,
train/057/M_11260.avi,train/057/K_11260.avi,158,,,,,,,,,,,,,,,,,,,
train/057/M_11264.avi,train/057/K_11264.avi,160,,,,,,,,,,,,,,,,,,,
train/057/M_11265.avi,train/057/K_11265.avi,19,,,,,,,,,,,,,,,,,,,
train/057/M_11266.avi,train/057/K_11266.avi,14,,,,,,,,,,,,,,,,,,,
train/057/M_11274.avi,train/057/K_11274.avi,56,,,,,,,,,,,,,,,,,,,
train/057/M_11277.avi,train/057/K_11277.avi,36,,,,,,,,,,,,,,,,,,,
train/057/M_11278.avi,train/057/K_11278.avi,91,,,,,,,,,,,,,,,,,,,
train/057/M_11292.avi,train/057/K_11292.avi,222,,,,,,,,,,,,,,,,,,,
train/057/M_11293.avi,train/057/K_11293.avi,127,,,,,,,,,,,,,,,,,,,
train/057/M_11296.avi,train/057/K_11296.avi,97,,,,,,,,,,,,,,,,,,,
train/057/M_11297.avi,train/057/K_11297.avi,241,,,,,,,,,,,,,,,,,,,
train/057/M_11298.avi,train/057/K_11298.avi,29,,,,,,,,,,,,,,,,,,,
train/057/M_11299.avi,train/057/K_11299.avi,238,,,,,,,,,,,,,,,,,,,
train/057/M_11303.avi,train/057/K_11303.avi,95,,,,,,,,,,,,,,,,,,,
train/057/M_11311.avi,train/057/K_11311.avi,239,,,,,,,,,,,,,,,,,,,
train/057/M_11312.avi,train/057/K_11312.avi,92,,,,,,,,,,,,,,,,,,,
train/057/M_11314.avi,train/057/K_11314.avi,5,,,,,,,,,,,,,,,,,,,
train/057/M_11315.avi,train/057/K_11315.avi,34,,,,,,,,,,,,,,,,,,,
train/057/M_11316.avi,train/057/K_11316.avi,56,,,,,,,,,,,,,,,,,,,
train/057/M_11321.avi,train/057/K_11321.avi,14,,,,,,,,,,,,,,,,,,,
train/057/M_11327.avi,train/057/K_11327.avi,188,,,,,,,,,,,,,,,,,,,
train/057/M_11341.avi,train/057/K_11341.avi,188,,,,,,,,,,,,,,,,,,,
train/057/M_11342.avi,train/057/K_11342.avi,38,,,,,,,,,,,,,,,,,,,
train/057/M_11345.avi,train/057/K_11345.avi,92,,,,,,,,,,,,,,,,,,,
train/057/M_11349.avi,train/057/K_11349.avi,240,,,,,,,,,,,,,,,,,,,
train/057/M_11351.avi,train/057/K_11351.avi,239,,,,,,,,,,,,,,,,,,,
train/057/M_11358.avi,train/057/K_11358.avi,5,,,,,,,,,,,,,,,,,,,
train/057/M_11360.avi,train/057/K_11360.avi,156,,,,,,,,,,,,,,,,,,,
train/057/M_11364.avi,train/057/K_11364.avi,34,,,,,,,,,,,,,,,,,,,
train/057/M_11379.avi,train/057/K_11379.avi,120,,,,,,,,,,,,,,,,,,,
train/057/M_11380.avi,train/057/K_11380.avi,127,,,,,,,,,,,,,,,,,,,
train/057/M_11384.avi,train/057/K_11384.avi,55,,,,,,,,,,,,,,,,,,,
train/057/M_11389.avi,train/057/K_11389.avi,120,,,,,,,,,,,,,,,,,,,
train/057/M_11391.avi,train/057/K_11391.avi,5,,,,,,,,,,,,,,,,,,,
train/057/M_11392.avi,train/057/K_11392.avi,29,,,,,,,,,,,,,,,,,,,
train/057/M_11393.avi,train/057/K_11393.avi,222,,,,,,,,,,,,,,,,,,,
train/057/M_11399.avi,train/057/K_11399.avi,117,,,,,,,,,,,,,,,,,,,
train/057/M_11400.avi,train/057/K_11400.avi,19,,,,,,,,,,,,,,,,,,,
train/058/M_11401.avi,train/058/K_11401.avi,90,,,,,,,,,,,,,,,,,,,
train/058/M_11407.avi,train/058/K_11407.avi,241,,,,,,,,,,,,,,,,,,,
train/058/M_11408.avi,train/058/K_11408.avi,120,,,,,,,,,,,,,,,,,,,
train/058/M_11409.avi,train/058/K_11409.avi,157,,,,,,,,,,,,,,,,,,,
train/058/M_11410.avi,train/058/K_11410.avi,156,,,,,,,,,,,,,,,,,,,
train/058/M_11411.avi,train/058/K_11411.avi,91,,,,,,,,,,,,,,,,,,,
train/058/M_11415.avi,train/058/K_11415.avi,19,,,,,,,,,,,,,,,,,,,
train/058/M_11416.avi,train/058/K_11416.avi,37,,,,,,,,,,,,,,,,,,,
train/058/M_11418.avi,train/058/K_11418.avi,5,,,,,,,,,,,,,,,,,,,
train/058/M_11426.avi,train/058/K_11426.avi,32,,,,,,,,,,,,,,,,,,,
train/058/M_11427.avi,train/058/K_11427.avi,209,,,,,,,,,,,,,,,,,,,
train/058/M_11430.avi,train/058/K_11430.avi,38,,,,,,,,,,,,,,,,,,,
train/058/M_11431.avi,train/058/K_11431.avi,117,,,,,,,,,,,,,,,,,,,
train/058/M_11432.avi,train/058/K_11432.avi,120,,,,,,,,,,,,,,,,,,,
train/058/M_11433.avi,train/058/K_11433.avi,10,,,,,,,,,,,,,,,,,,,
train/058/M_11437.avi,train/058/K_11437.avi,8,,,,,,,,,,,,,,,,,,,
train/058/M_11438.avi,train/058/K_11438.avi,223,,,,,,,,,,,,,,,,,,,
train/058/M_11439.avi,train/058/K_11439.avi,93,,,,,,,,,,,,,,,,,,,
train/058/M_11443.avi,train/058/K_11443.avi,31,,,,,,,,,,,,,,,,,,,
train/058/M_11445.avi,train/058/K_11445.avi,8,,,,,,,,,,,,,,,,,,,
train/058/M_11447.avi,train/058/K_11447.avi,222,,,,,,,,,,,,,,,,,,,
train/058/M_11448.avi,train/058/K_11448.avi,135,,,,,,,,,,,,,,,,,,,
train/058/M_11453.avi,train/058/K_11453.avi,159,,,,,,,,,,,,,,,,,,,
train/058/M_11455.avi,train/058/K_11455.avi,158,,,,,,,,,,,,,,,,,,,
train/058/M_11456.avi,train/058/K_11456.avi,93,,,,,,,,,,,,,,,,,,,
train/058/M_11458.avi,train/058/K_11458.avi,18,,,,,,,,,,,,,,,,,,,
train/058/M_11459.avi,train/058/K_11459.avi,19,,,,,,,,,,,,,,,,,,,
train/058/M_11462.avi,train/058/K_11462.avi,92,,,,,,,,,,,,,,,,,,,
train/058/M_11464.avi,train/058/K_11464.avi,37,,,,,,,,,,,,,,,,,,,
train/058/M_11465.avi,train/058/K_11465.avi,92,,,,,,,,,,,,,,,,,,,
train/058/M_11468.avi,train/058/K_11468.avi,213,,,,,,,,,,,,,,,,,,,
train/058/M_11469.avi,train/058/K_11469.avi,158,,,,,,,,,,,,,,,,,,,
train/058/M_11474.avi,train/058/K_11474.avi,14,,,,,,,,,,,,,,,,,,,
train/058/M_11476.avi,train/058/K_11476.avi,5,,,,,,,,,,,,,,,,,,,
train/058/M_11481.avi,train/058/K_11481.avi,55,,,,,,,,,,,,,,,,,,,
train/058/M_11485.avi,train/058/K_11485.avi,18,,,,,,,,,,,,,,,,,,,
train/058/M_11494.avi,train/058/K_11494.avi,5,,,,,,,,,,,,,,,,,,,
train/058/M_11496.avi,train/058/K_11496.avi,96,,,,,,,,,,,,,,,,,,,
train/058/M_11497.avi,train/058/K_11497.avi,32,,,,,,,,,,,,,,,,,,,
train/058/M_11505.avi,train/058/K_11505.avi,10,,,,,,,,,,,,,,,,,,,
train/058/M_11509.avi,train/058/K_11509.avi,95,,,,,,,,,,,,,,,,,,,
train/058/M_11515.avi,train/058/K_11515.avi,96,,,,,,,,,,,,,,,,,,,
train/058/M_11526.avi,train/058/K_11526.avi,36,,,,,,,,,,,,,,,,,,,
train/058/M_11528.avi,train/058/K_11528.avi,38,,,,,,,,,,,,,,,,,,,
train/058/M_11531.avi,train/058/K_11531.avi,52,,,,,,,,,,,,,,,,,,,
train/058/M_11533.avi,train/058/K_11533.avi,10,,,,,,,,,,,,,,,,,,,
train/058/M_11537.avi,train/058/K_11537.avi,222,,,,,,,,,,,,,,,,,,,
train/058/M_11539.avi,train/058/K_11539.avi,10,,,,,,,,,,,,,,,,,,,
train/058/M_11541.avi,train/058/K_11541.avi,117,,,,,,,,,,,,,,,,,,,
train/058/M_11542.avi,train/058/K_11542.avi,157,,,,,,,,,,,,,,,,,,,
train/058/M_11543.avi,train/058/K_11543.avi,31,,,,,,,,,,,,,,,,,,,
train/058/M_11545.avi,train/058/K_11545.avi,222,,,,,,,,,,,,,,,,,,,
train/058/M_11546.avi,train/058/K_11546.avi,96,,,,,,,,,,,,,,,,,,,
train/058/M_11547.avi,train/058/K_11547.avi,14,,,,,,,,,,,,,,,,,,,
train/058/M_11548.avi,train/058/K_11548.avi,29,,,,,,,,,,,,,,,,,,,
train/058/M_11549.avi,train/058/K_11549.avi,158,,,,,,,,,,,,,,,,,,,
train/058/M_11554.avi,train/058/K_11554.avi,240,,,,,,,,,,,,,,,,,,,
train/058/M_11555.avi,train/058/K_11555.avi,120,,,,,,,,,,,,,,,,,,,
train/058/M_11556.avi,train/058/K_11556.avi,154,,,,,,,,,,,,,,,,,,,
train/058/M_11560.avi,train/058/K_11560.avi,223,,,,,,,,,,,,,,,,,,,
train/058/M_11563.avi,train/058/K_11563.avi,10,,,,,,,,,,,,,,,,,,,
train/058/M_11566.avi,train/058/K_11566.avi,55,,,,,,,,,,,,,,,,,,,
train/058/M_11570.avi,train/058/K_11570.avi,97,,,,,,,,,,,,,,,,,,,
train/058/M_11572.avi,train/058/K_11572.avi,5,,,,,,,,,,,,,,,,,,,
train/058/M_11576.avi,train/058/K_11576.avi,135,,,,,,,,,,,,,,,,,,,
train/058/M_11577.avi,train/058/K_11577.avi,50,,,,,,,,,,,,,,,,,,,
train/058/M_11579.avi,train/058/K_11579.avi,95,,,,,,,,,,,,,,,,,,,
train/058/M_11580.avi,train/058/K_11580.avi,96,,,,,,,,,,,,,,,,,,,
train/058/M_11582.avi,train/058/K_11582.avi,241,,,,,,,,,,,,,,,,,,,
train/058/M_11583.avi,train/058/K_11583.avi,188,,,,,,,,,,,,,,,,,,,
train/058/M_11587.avi,train/058/K_11587.avi,155,,,,,,,,,,,,,,,,,,,
train/058/M_11589.avi,train/058/K_11589.avi,93,,,,,,,,,,,,,,,,,,,
train/058/M_11590.avi,train/058/K_11590.avi,160,,,,,,,,,,,,,,,,,,,
train/058/M_11592.avi,train/058/K_11592.avi,8,,,,,,,,,,,,,,,,,,,
train/058/M_11593.avi,train/058/K_11593.avi,18,,,,,,,,,,,,,,,,,,,
train/058/M_11594.avi,train/058/K_11594.avi,31,,,,,,,,,,,,,,,,,,,
train/058/M_11600.avi,train/058/K_11600.avi,91,,,,,,,,,,,,,,,,,,,
train/059/M_11601.avi,train/059/K_11601.avi,18,,,,,,,,,,,,,,,,,,,
train/059/M_11605.avi,train/059/K_11605.avi,154,,,,,,,,,,,,,,,,,,,
train/059/M_11606.avi,train/059/K_11606.avi,5,,,,,,,,,,,,,,,,,,,
train/059/M_11608.avi,train/059/K_11608.avi,240,,,,,,,,,,,,,,,,,,,
train/059/M_11609.avi,train/059/K_11609.avi,117,,,,,,,,,,,,,,,,,,,
train/059/M_11610.avi,train/059/K_11610.avi,56,,,,,,,,,,,,,,,,,,,
train/059/M_11612.avi,train/059/K_11612.avi,56,,,,,,,,,,,,,,,,,,,
train/059/M_11613.avi,train/059/K_11613.avi,49,,,,,,,,,,,,,,,,,,,
train/059/M_11617.avi,train/059/K_11617.avi,5,,,,,,,,,,,,,,,,,,,
train/059/M_11618.avi,train/059/K_11618.avi,38,,,,,,,,,,,,,,,,,,,
train/059/M_11619.avi,train/059/K_11619.avi,5,,,,,,,,,,,,,,,,,,,
train/059/M_11623.avi,train/059/K_11623.avi,5,,,,,,,,,,,,,,,,,,,
train/059/M_11628.avi,train/059/K_11628.avi,92,,,,,,,,,,,,,,,,,,,
train/059/M_11629.avi,train/059/K_11629.avi,117,,,,,,,,,,,,,,,,,,,
train/059/M_11630.avi,train/059/K_11630.avi,237,,,,,,,,,,,,,,,,,,,
train/059/M_11642.avi,train/059/K_11642.avi,50,,,,,,,,,,,,,,,,,,,
train/059/M_11645.avi,train/059/K_11645.avi,238,,,,,,,,,,,,,,,,,,,
train/059/M_11646.avi,train/059/K_11646.avi,5,,,,,,,,,,,,,,,,,,,
train/059/M_11648.avi,train/059/K_11648.avi,158,,,,,,,,,,,,,,,,,,,
train/059/M_11649.avi,train/059/K_11649.avi,31,,,,,,,,,,,,,,,,,,,
train/059/M_11651.avi,train/059/K_11651.avi,117,,,,,,,,,,,,,,,,,,,
train/059/M_11655.avi,train/059/K_11655.avi,156,,,,,,,,,,,,,,,,,,,
train/059/M_11656.avi,train/059/K_11656.avi,209,,,,,,,,,,,,,,,,,,,
train/059/M_11658.avi,train/059/K_11658.avi,158,,,,,,,,,,,,,,,,,,,
train/059/M_11663.avi,train/059/K_11663.avi,19,,,,,,,,,,,,,,,,,,,
train/059/M_11664.avi,train/059/K_11664.avi,14,,,,,,,,,,,,,,,,,,,
train/059/M_11665.avi,train/059/K_11665.avi,8,,,,,,,,,,,,,,,,,,,
train/059/M_11666.avi,train/059/K_11666.avi,237,,,,,,,,,,,,,,,,,,,
train/059/M_11669.avi,train/059/K_11669.avi,120,,,,,,,,,,,,,,,,,,,
train/059/M_11672.avi,train/059/K_11672.avi,32,,,,,,,,,,,,,,,,,,,
train/059/M_11673.avi,train/059/K_11673.avi,240,,,,,,,,,,,,,,,,,,,
train/059/M_11684.avi,train/059/K_11684.avi,10,,,,,,,,,,,,,,,,,,,
train/059/M_11686.avi,train/059/K_11686.avi,97,,,,,,,,,,,,,,,,,,,
train/059/M_11689.avi,train/059/K_11689.avi,5,,,,,,,,,,,,,,,,,,,
train/059/M_11691.avi,train/059/K_11691.avi,155,,,,,,,,,,,,,,,,,,,
train/059/M_11692.avi,train/059/K_11692.avi,31,,,,,,,,,,,,,,,,,,,
train/059/M_11696.avi,train/059/K_11696.avi,38,,,,,,,,,,,,,,,,,,,
train/059/M_11701.avi,train/059/K_11701.avi,91,,,,,,,,,,,,,,,,,,,
train/059/M_11702.avi,train/059/K_11702.avi,213,,,,,,,,,,,,,,,,,,,
train/059/M_11704.avi,train/059/K_11704.avi,92,,,,,,,,,,,,,,,,,,,
train/059/M_11707.avi,train/059/K_11707.avi,5,,,,,,,,,,,,,,,,,,,
train/059/M_11709.avi,train/059/K_11709.avi,97,,,,,,,,,,,,,,,,,,,
train/059/M_11713.avi,train/059/K_11713.avi,50,,,,,,,,,,,,,,,,,,,
train/059/M_11721.avi,train/059/K_11721.avi,188,,,,,,,,,,,,,,,,,,,
train/059/M_11726.avi,train/059/K_11726.avi,19,,,,,,,,,,,,,,,,,,,
train/059/M_11728.avi,train/059/K_11728.avi,50,,,,,,,,,,,,,,,,,,,
train/059/M_11729.avi,train/059/K_11729.avi,90,,,,,,,,,,,,,,,,,,,
train/059/M_11733.avi,train/059/K_11733.avi,38,,,,,,,,,,,,,,,,,,,
train/059/M_11734.avi,train/059/K_11734.avi,90,,,,,,,,,,,,,,,,,,,
train/059/M_11737.avi,train/059/K_11737.avi,10,,,,,,,,,,,,,,,,,,,
train/059/M_11745.avi,train/059/K_11745.avi,13,,,,,,,,,,,,,,,,,,,
train/059/M_11747.avi,train/059/K_11747.avi,96,,,,,,,,,,,,,,,,,,,
train/059/M_11748.avi,train/059/K_11748.avi,120,,,,,,,,,,,,,,,,,,,
train/059/M_11749.avi,train/059/K_11749.avi,213,,,,,,,,,,,,,,,,,,,
train/059/M_11750.avi,train/059/K_11750.avi,34,,,,,,,,,,,,,,,,,,,
train/059/M_11756.avi,train/059/K_11756.avi,188,,,,,,,,,,,,,,,,,,,
train/059/M_11758.avi,train/059/K_11758.avi,18,,,,,,,,,,,,,,,,,,,
train/059/M_11759.avi,train/059/K_11759.avi,92,,,,,,,,,,,,,,,,,,,
train/059/M_11767.avi,train/059/K_11767.avi,18,,,,,,,,,,,,,,,,,,,
train/059/M_11769.avi,train/059/K_11769.avi,13,,,,,,,,,,,,,,,,,,,
train/059/M_11770.avi,train/059/K_11770.avi,32,,,,,,,,,,,,,,,,,,,
train/059/M_11771.avi,train/059/K_11771.avi,56,,,,,,,,,,,,,,,,,,,
train/059/M_11772.avi,train/059/K_11772.avi,5,,,,,,,,,,,,,,,,,,,
train/059/M_11776.avi,train/059/K_11776.avi,94,,,,,,,,,,,,,,,,,,,
train/059/M_11778.avi,train/059/K_11778.avi,18,,,,,,,,,,,,,,,,,,,
train/059/M_11779.avi,train/059/K_11779.avi,160,,,,,,,,,,,,,,,,,,,
train/059/M_11783.avi,train/059/K_11783.avi,93,,,,,,,,,,,,,,,,,,,
train/059/M_11785.avi,train/059/K_11785.avi,50,,,,,,,,,,,,,,,,,,,
train/059/M_11788.avi,train/059/K_11788.avi,8,,,,,,,,,,,,,,,,,,,
train/059/M_11793.avi,train/059/K_11793.avi,154,,,,,,,,,,,,,,,,,,,
train/059/M_11794.avi,train/059/K_11794.avi,18,,,,,,,,,,,,,,,,,,,
train/059/M_11796.avi,train/059/K_11796.avi,209,,,,,,,,,,,,,,,,,,,
train/059/M_11798.avi,train/059/K_11798.avi,56,,,,,,,,,,,,,,,,,,,
train/060/M_11801.avi,train/060/K_11801.avi,94,,,,,,,,,,,,,,,,,,,
train/060/M_11804.avi,train/060/K_11804.avi,36,,,,,,,,,,,,,,,,,,,
train/060/M_11805.avi,train/060/K_11805.avi,8,,,,,,,,,,,,,,,,,,,
train/060/M_11806.avi,train/060/K_11806.avi,8,,,,,,,,,,,,,,,,,,,
train/060/M_11810.avi,train/060/K_11810.avi,188,,,,,,,,,,,,,,,,,,,
train/060/M_11814.avi,train/060/K_11814.avi,34,,,,,,,,,,,,,,,,,,,
train/060/M_11817.avi,train/060/K_11817.avi,92,,,,,,,,,,,,,,,,,,,
train/060/M_11820.avi,train/060/K_11820.avi,135,,,,,,,,,,,,,,,,,,,
train/060/M_11822.avi,train/060/K_11822.avi,10,,,,,,,,,,,,,,,,,,,
train/060/M_11825.avi,train/060/K_11825.avi,188,,,,,,,,,,,,,,,,,,,
train/060/M_11830.avi,train/060/K_11830.avi,240,,,,,,,,,,,,,,,,,,,
train/060/M_11832.avi,train/060/K_11832.avi,95,,,,,,,,,,,,,,,,,,,
train/060/M_11835.avi,train/060/K_11835.avi,38,,,,,,,,,,,,,,,,,,,
train/060/M_11836.avi,train/060/K_11836.avi,237,,,,,,,,,,,,,,,,,,,
train/060/M_11839.avi,train/060/K_11839.avi,50,,,,,,,,,,,,,,,,,,,
train/060/M_11845.avi,train/060/K_11845.avi,38,,,,,,,,,,,,,,,,,,,
train/060/M_11847.avi,train/060/K_11847.avi,32,,,,,,,,,,,,,,,,,,,
train/060/M_11848.avi,train/060/K_11848.avi,92,,,,,,,,,,,,,,,,,,,
train/060/M_11852.avi,train/060/K_11852.avi,241,,,,,,,,,,,,,,,,,,,
train/060/M_11854.avi,train/060/K_11854.avi,18,,,,,,,,,,,,,,,,,,,
train/060/M_11855.avi,train/060/K_11855.avi,51,,,,,,,,,,,,,,,,,,,
train/060/M_11860.avi,train/060/K_11860.avi,237,,,,,,,,,,,,,,,,,,,
train/060/M_11861.avi,train/060/K_11861.avi,241,,,,,,,,,,,,,,,,,,,
train/060/M_11862.avi,train/060/K_11862.avi,154,,,,,,,,,,,,,,,,,,,
train/060/M_11866.avi,train/060/K_11866.avi,5,,,,,,,,,,,,,,,,,,,
train/060/M_11867.avi,train/060/K_11867.avi,120,,,,,,,,,,,,,,,,,,,
train/060/M_11868.avi,train/060/K_11868.avi,240,,,,,,,,,,,,,,,,,,,
train/060/M_11869.avi,train/060/K_11869.avi,97,,,,,,,,,,,,,,,,,,,
train/060/M_11870.avi,train/060/K_11870.avi,37,,,,,,,,,,,,,,,,,,,
train/060/M_11874.avi,train/060/K_11874.avi,117,,,,,,,,,,,,,,,,,,,
train/060/M_11878.avi,train/060/K_11878.avi,52,,,,,,,,,,,,,,,,,,,
train/060/M_11880.avi,train/060/K_11880.avi,117,,,,,,,,,,,,,,,,,,,
train/060/M_11882.avi,train/060/K_11882.avi,92,,,,,,,,,,,,,,,,,,,
train/060/M_11889.avi,train/060/K_11889.avi,93,,,,,,,,,,,,,,,,,,,
train/060/M_11890.avi,train/060/K_11890.avi,157,,,,,,,,,,,,,,,,,,,
train/060/M_11893.avi,train/060/K_11893.avi,32,,,,,,,,,,,,,,,,,,,
train/060/M_11895.avi,train/060/K_11895.avi,5,,,,,,,,,,,,,,,,,,,
train/060/M_11896.avi,train/060/K_11896.avi,94,,,,,,,,,,,,,,,,,,,
train/060/M_11899.avi,train/060/K_11899.avi,120,,,,,,,,,,,,,,,,,,,
train/060/M_11903.avi,train/060/K_11903.avi,29,,,,,,,,,,,,,,,,,,,
train/060/M_11907.avi,train/060/K_11907.avi,56,,,,,,,,,,,,,,,,,,,
train/060/M_11908.avi,train/060/K_11908.avi,38,,,,,,,,,,,,,,,,,,,
train/060/M_11912.avi,train/060/K_11912.avi,31,,,,,,,,,,,,,,,,,,,
train/060/M_11913.avi,train/060/K_11913.avi,55,,,,,,,,,,,,,,,,,,,
train/060/M_11915.avi,train/060/K_11915.avi,93,,,,,,,,,,,,,,,,,,,
train/060/M_11916.avi,train/060/K_11916.avi,188,,,,,,,,,,,,,,,,,,,
train/060/M_11917.avi,train/060/K_11917.avi,5,,,,,,,,,,,,,,,,,,,
train/060/M_11919.avi,train/060/K_11919.avi,159,,,,,,,,,,,,,,,,,,,
train/060/M_11920.avi,train/060/K_11920.avi,31,,,,,,,,,,,,,,,,,,,
train/060/M_11922.avi,train/060/K_11922.avi,5,,,,,,,,,,,,,,,,,,,
train/060/M_11923.avi,train/060/K_11923.avi,5,,,,,,,,,,,,,,,,,,,
train/060/M_11927.avi,train/060/K_11927.avi,241,,,,,,,,,,,,,,,,,,,
train/060/M_11930.avi,train/060/K_11930.avi,188,,,,,,,,,,,,,,,,,,,
train/060/M_11933.avi,train/060/K_11933.avi,158,,,,,,,,,,,,,,,,,,,
train/060/M_11935.avi,train/060/K_11935.avi,37,,,,,,,,,,,,,,,,,,,
train/060/M_11938.avi,train/060/K_11938.avi,32,,,,,,,,,,,,,,,,,,,
train/060/M_11940.avi,train/060/K_11940.avi,188,,,,,,,,,,,,,,,,,,,
train/060/M_11941.avi,train/060/K_11941.avi,34,,,,,,,,,,,,,,,,,,,
train/060/M_11942.avi,train/060/K_11942.avi,158,,,,,,,,,,,,,,,,,,,
train/060/M_11943.avi,train/060/K_11943.avi,49,,,,,,,,,,,,,,,,,,,
train/060/M_11945.avi,train/060/K_11945.avi,51,,,,,,,,,,,,,,,,,,,
train/060/M_11949.avi,train/060/K_11949.avi,19,,,,,,,,,,,,,,,,,,,
train/060/M_11951.avi,train/060/K_11951.avi,36,,,,,,,,,,,,,,,,,,,
train/060/M_11954.avi,train/060/K_11954.avi,241,,,,,,,,,,,,,,,,,,,
train/060/M_11955.avi,train/060/K_11955.avi,241,,,,,,,,,,,,,,,,,,,
train/060/M_11956.avi,train/060/K_11956.avi,19,,,,,,,,,,,,,,,,,,,
train/060/M_11958.avi,train/060/K_11958.avi,55,,,,,,,,,,,,,,,,,,,
train/060/M_11959.avi,train/060/K_11959.avi,155,,,,,,,,,,,,,,,,,,,
train/060/M_11961.avi,train/060/K_11961.avi,238,,,,,,,,,,,,,,,,,,,
train/060/M_11967.avi,train/060/K_11967.avi,188,,,,,,,,,,,,,,,,,,,
train/060/M_11971.avi,train/060/K_11971.avi,37,,,,,,,,,,,,,,,,,,,
train/060/M_11972.avi,train/060/K_11972.avi,213,,,,,,,,,,,,,,,,,,,
train/060/M_11973.avi,train/060/K_11973.avi,29,,,,,,,,,,,,,,,,,,,
train/060/M_11979.avi,train/060/K_11979.avi,37,,,,,,,,,,,,,,,,,,,
train/060/M_11985.avi,train/060/K_11985.avi,213,,,,,,,,,,,,,,,,,,,
train/060/M_11987.avi,train/060/K_11987.avi,240,,,,,,,,,,,,,,,,,,,
train/060/M_11989.avi,train/060/K_11989.avi,36,,,,,,,,,,,,,,,,,,,
train/060/M_11993.avi,train/060/K_11993.avi,36,,,,,,,,,,,,,,,,,,,
train/060/M_11994.avi,train/060/K_11994.avi,5,,,,,,,,,,,,,,,,,,,
train/060/M_11995.avi,train/060/K_11995.avi,91,,,,,,,,,,,,,,,,,,,
train/060/M_11996.avi,train/060/K_11996.avi,156,,,,,,,,,,,,,,,,,,,
train/060/M_11997.avi,train/060/K_11997.avi,91,,,,,,,,,,,,,,,,,,,
